Test_ID	Gene	Locus	GO_Term	ConstantCO2_LowpH	ConstantCO2_HighpH	pH7_LowCO2_2	pH7_MidCO2	pH7_HighCO2	pH8_LowCO2	pH8_MidCO2
XLOC_041692	EMIHUDRAFT_112720	KB864594:265678-266317	None	0.17737	0.172422	0.160656	0.0944052	0.214654	0.673124	0.321789
XLOC_041693	-	KB864594:269997-271565	None	0.838997	1.16086	1.6191	3.16754	1.43519	1.311	1.29646
XLOC_009782	EMIHUDRAFT_116528	EMIHUscaffold_297:38598-42752	voltage-gated potassium channel complex	1.36446	1.94064	1.5328	2.13987	1.53871	1.23056	1.20685
XLOC_004389	EMIHUDRAFT_100060	EMIHUscaffold_22:33171-38574	protein binding	49.8735	16.1356	20.2946	34.8505	33.9263	16.4296	41.131
XLOC_009787	EMIHUDRAFT_116534	EMIHUscaffold_297:99457-101398	None	0.51712	1.66632	0.282937	0.222012	0.169029	1.80404	1.08715
XLOC_004388	EMIHUDRAFT_434842	EMIHUscaffold_22:23579-25059	protein domain specific binding	321.806	378.569	264.829	396.466	360.424	292.379	362.122
XLOC_002068	EMIHUDRAFT_460348	EMIHUscaffold_1042:8761-10840	Golgi apparatus	2.71419	2.41418	3.22408	1.36704	1.85408	2.47174	1.81047
XLOC_002066	EMIHUDRAFT_251119	EMIHUscaffold_1042:579-2773	2 iron, 2 sulfur cluster binding	1.40639	0.842338	1.03547	0.73144	1.18894	1.14174	0.830456
XLOC_002064	EMIHUDRAFT_251116	EMIHUscaffold_1041:5115-6764	None	7.35753	7.4058	7.38477	5.55867	7.45817	8.08282	7.95914
XLOC_002065	EMIHUDRAFT_446770	EMIHUscaffold_1041:7473-11743	None	25.1378	15.2463	32.8866	42.8765	27.3078	48.1282	28.1088
XLOC_002062	EMIHUDRAFT_251116	EMIHUscaffold_1041:5115-6764	None	0.548086	1.40208	1.49973	2.90591	0.285337	0.774415	0.78388
XLOC_002063	EMIHUDRAFT_251115	EMIHUscaffold_1041:4163-4830	multicellular organismal development	2.56714	4.60161	4.28482	3.77531	4.36632	3.93964	2.86022
XLOC_002060	-	EMIHUscaffold_10407:169-1012	None	1.03153	1.24289	0.994349	1.36492	2.07606	0.844439	0.996482
XLOC_004386	EMIHUDRAFT_100056	EMIHUscaffold_22:5772-6672	metabolic process	0.724854	0.435349	0.660504	0.179374	0.409495	0.310849	0.662
XLOC_041347	EMIHUDRAFT_112513	KB864558:321759-324266	protein binding	8.27602	15.5756	11.8137	10.0673	7.99027	12.0489	8.51826
XLOC_041344	EMIHUDRAFT_442049	KB864558:274942-276016	None	0.759814	0.567839	1.59158	2.11407	1.53772	2.65635	1.92291
XLOC_041342	EMIHUDRAFT_72106	KB864558:270757-272551	ATP binding	8.85143	7.55149	8.6069	5.90743	6.10834	6.80173	8.35914
XLOC_041340	EMIHUDRAFT_468066	KB864558:259272-260532	None	0.811229	0.901775	0.842925	0.436803	0.636053	0.594414	0.642367
XLOC_041341	Lhcf53	KB864558:261507-262594	None	15.8551	40.7209	27.4289	26.7066	25.2961	33.6036	34.8372
XLOC_027801	EMIHUDRAFT_453173	EMIHUscaffold_75:59104-315516	None	19.5426	17.1609	21.6709	37.936	23.8228	38.9873	27.803
XLOC_027800	EMIHUDRAFT_358971	EMIHUscaffold_75:59104-315516	None	1.6336	3.73631	2.83921	2.35258	2.70916	2.16738	2.07001
XLOC_027803	EMIHUDRAFT_453175	EMIHUscaffold_75:59104-315516	None	71.541	62.2715	56.5838	47.8053	47.6587	57.1172	64.338
XLOC_027802	EMIHUDRAFT_438389	EMIHUscaffold_75:59104-315516	zinc ion binding	15.2014	15.4412	14.096	10.4789	12.3425	8.19628	12.1319
XLOC_044483	EMIHUDRAFT_434617	KB864838:220333-221451	None	26.7489	38.1163	43.6988	45.0829	34.473	54.1821	36.9163
XLOC_027809	EMIHUDRAFT_217729	EMIHUscaffold_75:59104-315516	None	12.5263	12.5762	9.01106	15.9422	19.2542	8.99473	13.9533
XLOC_044489	-	KB864838:267637-268435	None	5.19235	5.7692	6.31068	3.90591	4.44893	6.94547	4.99131
XLOC_032609	-	EMIHUscaffold_96:238960-424566	None	0.561045	0.0249849	0.140204	0.1652	0.25237	0.0717432	0.210958
XLOC_032608	EMIHUDRAFT_107858	EMIHUscaffold_96:238960-424566	None	0.31461	0.159693	0.368794	0.481813	0.638487	0.321897	0.400045
XLOC_039658	EMIHUDRAFT_229870	KB864445:87536-88856	sialyltransferase activity	2.96808	4.64893	4.29979	4.35319	4.24161	3.45632	4.26733
XLOC_003335	-	EMIHUscaffold_11:1148373-1148913	None	7.77045	2.32571	2.88444	6.16833	5.20941	6.72939	4.02166
XLOC_032600	EMIHUDRAFT_221362	EMIHUscaffold_96:238960-424566	None	15.0999	15.6566	21.2072	5.92558	5.81165	16.2705	6.17347
XLOC_003337	EMIHUDRAFT_223468	EMIHUscaffold_110:11898-13113	None	42.374	32.8002	18.3395	14.8124	17.9195	19.0958	26.8006
XLOC_032605	-	EMIHUscaffold_96:238960-424566	None	5.92538	4.80742	6.27604	4.94679	7.07919	4.89339	4.42182
XLOC_003330	-	EMIHUscaffold_11:937146-937941	None	18.0915	27.0929	23.0145	21.6723	22.5492	20.1761	24.256
XLOC_003333	-	EMIHUscaffold_11:1104311-1104668	None	1.45957	1.62852	0.643401	1.50427	0.934244	1.28593	2.14275
XLOC_003332	-	EMIHUscaffold_11:1004180-1004734	None	4.72112	5.85553	4.5568	6.86316	4.57317	5.42036	4.06591
XLOC_001783	-	EMIHUscaffold_103:47218-49747	None	0.821743	0.682552	1.13871	1.01828	1.09844	1.01967	0.829782
XLOC_001784	EMIHUDRAFT_108338	EMIHUscaffold_103:54478-55903	zinc ion binding	1.68044	1.83449	1.57166	1.47224	1.05849	1.86128	1.61167
XLOC_001788	EMIHUDRAFT_454147	EMIHUscaffold_103:78507-81254	lipid metabolic process	123.449	86.531	122.223	36.2123	54.2657	48.3292	56.9222
XLOC_037540	EMIHUDRAFT_363132	KB864262:133739-137002	None	38.4044	47.0656	38.4588	53.169	53.0909	47.8978	55.2252
XLOC_037543	EMIHUDRAFT_363135	KB864262:148581-149817	None	3.36256	3.08432	2.55491	3.10226	2.81493	3.62208	3.64789
XLOC_037545	EMIHUDRAFT_441029	KB864262:165992-168735	nucleotide binding	51.0794	60.0747	47.3833	64.1925	62.8249	50.0203	66.7801
XLOC_037547	EMIHUDRAFT_417860	KB864262:176941-178885	oxidation-reduction process	121.762	138.283	92.4835	132.241	130.919	103.497	137.027
XLOC_037546	EMIHUDRAFT_227845,EMIHUDRAFT_227846,EMIHUDRAFT_227847	KB864262:172825-176348	None	105.974	87.5357	84.6569	38.0651	36.1188	57.892	66.7292
XLOC_037549	EMIHUDRAFT_110939	KB864262:218476-224742	DNA repair	1.21356	0.414296	1.60201	3.05481	4.05325	1.3511	1.384
XLOC_040907	EMIHUDRAFT_231048	KB864546:83301-86023	None	4.84974	3.97481	5.52364	7.16959	4.27559	6.19962	5.04319
XLOC_040906	EMIHUDRAFT_364637	KB864546:75683-83139	protein phosphorylation	14.4942	15.2611	14.1968	15.9637	12.0061	18.7753	13.4624
XLOC_040905	EMIHUDRAFT_456124	KB864546:72349-73242	None	2.22009	1.48719	1.89185	3.63435	2.36658	2.02225	2.46416
XLOC_040903	-	KB864546:65098-65951	None	3.63221	1.76506	4.31644	3.57567	1.78351	4.82289	2.50747
XLOC_040901	EMIHUDRAFT_72078	KB864546:59082-60917	tRNA modification	3.78451	3.46825	3.98677	3.00506	3.74317	3.13551	3.15416
XLOC_023387	-	EMIHUscaffold_60:289284-289874	None	12.9051	10.9951	13.1295	8.21119	6.77338	12.9081	10.1254
XLOC_040908	-	KB864546:89067-89730	None	3.46449	4.80531	5.01134	5.15131	6.3665	6.33249	5.01776
XLOC_023383	EMIHUDRAFT_437491,EMIHUDRAFT_67285	EMIHUscaffold_60:269863-273528	None	13.3582	10.6256	8.66191	12.5974	13.3896	12.1227	16.9739
XLOC_001876	-	EMIHUscaffold_1033:6566-7435	None	16.9082	13.8403	13.5713	16.6344	15.9181	17.6915	14.1811
XLOC_001877	-	EMIHUscaffold_1033:2677-3794	None	0.448498	0.174373	0.324928	1.33649	0.795795	0.433121	0.732157
XLOC_023380	AAT1	EMIHUscaffold_60:259742-262797	None	86.8404	92.615	83.3584	116.647	115.275	80.9544	101.198
XLOC_008562	-	EMIHUscaffold_274:21690-24725	None	12.7935	13.8076	13.2419	10.3187	11.7621	12.2925	14.2657
XLOC_001879	EMIHUDRAFT_471816	EMIHUscaffold_10331:176-1110	None	4.7245	2.37235	7.30794	11.7474	5.50743	13.8142	5.70927
XLOC_043458	EMIHUDRAFT_353012	KB864748:484847-491727	None	11.7773	13.7251	11.7712	13.977	14.7963	13.7286	14.3557
XLOC_026038	EMIHUDRAFT_432861	EMIHUscaffold_7:573787-575358	None	29.0113	15.3582	20.0332	16.9215	20.3512	14.5642	17.925
XLOC_043454	EMIHUDRAFT_415365	KB864748:457715-462903	protein binding	18.4304	20.6961	18.4101	22.6823	22.7468	21.2662	17.8697
XLOC_026036	EMIHUDRAFT_432859	EMIHUscaffold_7:563823-565760	integral component of membrane	38.9941	25.9997	33.7996	29.4006	29.9593	28.1375	30.2035
XLOC_026035	EMIHUDRAFT_350606	EMIHUscaffold_7:561884-563671	None	100.428	61.7359	108.091	117.664	82.506	125.197	82.7456
XLOC_026033	EMIHUDRAFT_197883	EMIHUscaffold_7:548769-551265	None	5.01601	4.75756	5.23187	4.76469	5.19464	6.41097	4.63229
XLOC_026032	EMIHUDRAFT_197879	EMIHUscaffold_7:542258-543869	heme binding	1.92661	7.38461	8.40075	5.00426	3.32667	0.482019	5.4351
XLOC_026031	EMIHUDRAFT_432853	EMIHUscaffold_7:531681-532645	None	53.5274	52.8277	49.88	51.1856	50.0043	54.3611	48.6953
XLOC_043453	EMIHUDRAFT_63841	KB864748:451269-453522	oxidation-reduction process	15.8969	15.1104	20.0401	24.8825	20.8088	32.976	24.4215
XLOC_035379	-	KB864151:359840-483647	None	9.2994	12.1754	7.70411	11.1828	8.72254	9.25497	10.7265
XLOC_035371	EMIHUDRAFT_351831	KB864151:332681-333662	integral component of membrane	8.4495	8.15464	10.6263	7.83771	7.72633	6.80594	7.49744
XLOC_035372	EMIHUDRAFT_56641	KB864151:335670-336759	proteolysis	0.501342	0.628103	1.00151	2.03454	0.946496	1.3937	1.03628
XLOC_035373	-	KB864151:340098-341888	None	1.30656	1.71558	1.42912	1.37426	2.04529	1.63295	0.848214
XLOC_035374	-	KB864151:342825-346396	None	1.52346	1.25841	1.97562	1.85785	1.92295	1.94616	1.3812
XLOC_035375	EMIHUDRAFT_62918	KB864151:352702-353629	protein phosphorylation	0.375869	0.366932	0.146842	0.172819	0.0876957	0.262096	0.441544
XLOC_035376	EMIHUDRAFT_200969	KB864151:356922-359697	sulfuric ester hydrolase activity	6.16808	5.49949	4.89222	5.18357	5.27107	5.98801	5.15667
XLOC_035377	EMIHUDRAFT_201010,EMIHUDRAFT_201011	KB864151:359840-483647	None	7.24559	8.33871	10.4428	6.78379	10.5763	7.26891	10.7653
XLOC_036630	EMIHUDRAFT_362897	KB864215:373373-374883	metabolic process	13.8816	8.12531	20.9364	21.0582	11.7007	22.7083	12.5818
XLOC_026780	-	EMIHUscaffold_71:340993-341901	None	10.7384	9.69692	10.5459	9.65651	11.8927	6.54501	7.80533
XLOC_026783	EMIHUDRAFT_216877	EMIHUscaffold_71:353634-356643	zinc ion binding	4.95239	6.91972	6.55782	6.00085	7.1408	5.45495	5.79157
XLOC_026782	-	EMIHUscaffold_71:351817-353150	None	2.87059	3.84541	3.22512	2.95476	3.23481	4.11936	2.89037
XLOC_026784	EMIHUDRAFT_105756	EMIHUscaffold_71:357709-361538	None	42.1501	14.4722	28.0712	36.0041	30.9583	20.3344	29.9545
XLOC_036636	EMIHUDRAFT_313572	KB864215:8149-10348	RNA binding	28.0824	33.1854	25.0459	41.6578	40.1174	25.5225	35.7443
XLOC_026786	EMIHUDRAFT_438175	EMIHUscaffold_71:369662-379587	eukaryotic translation initiation factor 3 complex	165.715	180.697	133.294	234.741	235.541	165.311	215.816
XLOC_026789	EMIHUDRAFT_358643	EMIHUscaffold_71:369662-379587	oxidation-reduction process	22.6939	21.5985	27.8391	10.7026	14.0421	15.6273	19.3756
XLOC_026788	EMIHUDRAFT_358642	EMIHUscaffold_71:369662-379587	None	15.511	0.297057	11.8107	13.5155	13.712	15.0881	13.7275
XLOC_004657	-	EMIHUscaffold_222:161957-162949	None	2.61318	2.02266	1.07955	1.90614	1.57264	2.06559	1.84869
XLOC_038291	EMIHUDRAFT_429357	KB864336:23919-33865	nucleic acid binding	6.04787	7.34551	6.34288	8.74441	8.0946	8.49369	8.21542
XLOC_038292	EMIHUDRAFT_441273	KB864336:39877-41356	catalytic activity	0.0447459	0.174918	0.326847	0.192406	0.183267	0.156432	0.0409593
XLOC_038293	EMIHUDRAFT_228606	KB864336:48760-50659	protein binding	0.377702	1.02569	0.460056	0.947987	0.963764	0.587361	0.807191
XLOC_038294	EMIHUDRAFT_228609	KB864336:58015-60364	None	3.03283	4.85797	3.54479	3.43519	3.54702	2.51115	3.29146
XLOC_038297	EMIHUDRAFT_363478,EMIHUDRAFT_71410	KB864336:76773-78785	None	1.05527	1.10227	1.10438	1.05213	1.23658	0.673084	0.481252
XLOC_004651	-	EMIHUscaffold_222:70005-70449	None	11.099	12.6907	13.0453	16.1215	14.6206	13.8261	11.4888
XLOC_013925	EMIHUDRAFT_316081	EMIHUscaffold_361:57392-62287	None	14.9958	14.4269	15.0691	14.3468	15.4154	14.5198	14.1945
XLOC_013926	EMIHUDRAFT_444799	EMIHUscaffold_361:62528-64297	None	3.24145	2.88235	5.14114	7.32325	6.17001	8.2611	5.31707
XLOC_013921	EMIHUDRAFT_117789	EMIHUscaffold_361:15617-17784	None	6.06241	6.90574	6.51834	7.46	10.3688	5.18845	8.73486
XLOC_013920	EMIHUDRAFT_369314	EMIHUscaffold_361:9372-10273	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	5.84628	5.9776	5.32734	5.43339	5.81581	6.2859	5.08515
XLOC_013923	GLN5	EMIHUscaffold_361:23266-27518	None	206.645	279.345	258.183	245.116	132.715	246.839	140.605
XLOC_034778	SIR2	KB864100:135850-138616	None	0.684353	0.721393	0.518132	0.166559	0.33962	0.349847	0.72456
XLOC_034777	EMIHUDRAFT_109829	KB864100:132297-133455	None	5.01693	5.06485	5.32948	2.19428	2.57622	3.94035	4.25983
XLOC_034775	-	KB864100:124669-126493	None	2.19523	1.06212	1.59921	1.5702	2.6383	1.26453	2.11432
XLOC_034774	EMIHUDRAFT_109824	KB864100:114686-118692	translational initiation	9.48201	11.4887	8.76822	13.5029	14.3419	8.90683	12.6073
XLOC_013929	EMIHUDRAFT_444804	EMIHUscaffold_361:71729-72852	None	0.0475699	0.0929467	0.0868236	0.919884	0.311427	0.199394	0.0870374
XLOC_013928	EMIHUDRAFT_117799	EMIHUscaffold_361:67885-71116	sequence-specific DNA binding transcription factor activity	1.38486	0.457832	0.871396	1.33161	1.06882	0.724503	1.31838
XLOC_044101	EMIHUDRAFT_113680	KB864807:228506-230912	None	0.567766	1.06123	0.709013	0.679509	1.64795	1.09016	1.4556
XLOC_044106	-	KB864812:3218-3747	None	8.38181	8.00546	7.33826	9.61311	9.24114	9.60902	6.91935
XLOC_027788	EMIHUDRAFT_465622	EMIHUscaffold_75:59104-315516	starch binding	17.9502	14.4976	14.937	15.8462	15.1274	15.6433	15.1715
XLOC_027789	EMIHUDRAFT_358957	EMIHUscaffold_75:59104-315516	None	11.0244	13.6035	11.1486	13.2087	14.1743	12.3632	10.1569
XLOC_027786	EMIHUDRAFT_217661	EMIHUscaffold_75:59104-315516	None	170.161	129.393	101.884	150.768	93.4749	120.495	96.2864
XLOC_027787	EMIHUDRAFT_438361	EMIHUscaffold_75:59104-315516	zinc ion binding	1.15301	1.6444	1.44673	1.91715	1.81523	1.40992	1.4816
XLOC_027784	EMIHUDRAFT_438359,EMIHUDRAFT_453156	EMIHUscaffold_75:45906-48883	None	6.72381	4.13604	10.8664	17.678	9.65196	22.1337	11.5729
XLOC_027783	EMIHUDRAFT_453155	EMIHUscaffold_75:39417-44896	None	3.05465	4.25573	3.04454	4.22997	4.88004	3.46092	4.61204
XLOC_027780	EMIHUDRAFT_106145	EMIHUscaffold_75:10370-18866	transferase activity, transferring hexosyl groups	5.44745	4.5654	4.54025	4.39969	4.44913	3.77816	5.72195
XLOC_027781	EMIHUDRAFT_217648	EMIHUscaffold_75:27754-29973	protein phosphorylation	62.915	66.2358	84.9823	55.628	53.8588	70.3361	55.8942
XLOC_015448	EMIHUDRAFT_445138	EMIHUscaffold_398:63018-65418	None	20.3352	11.5379	30.9701	33.9678	24.4679	47.509	27.5154
XLOC_015449	EMIHUDRAFT_118415	EMIHUscaffold_398:75009-75894	oxidation-reduction process	1.53829	2.83544	0.882372	2.13775	1.71946	1.82568	2.18485
XLOC_015445	EMIHUDRAFT_458913	EMIHUscaffold_398:41869-46708	ATP binding	0.812475	0.649175	0.874324	0.98051	1.03882	1.22149	0.984227
XLOC_015447	EMIHUDRAFT_445137	EMIHUscaffold_398:59600-60632	None	0.0938863	0.183458	0.299914	0.201754	0.268967	0.0984023	0.0859019
XLOC_015441	EMIHUDRAFT_445142	EMIHUscaffold_398:69427-74480	proteolysis	0.0326634	0.0641069	0.0200067	0.0117939	0.0180502	0.0153836	0.0501846
XLOC_015442	EMIHUDRAFT_458919	EMIHUscaffold_398:78522-79305	None	16.2431	9.51279	15.1038	12.4548	11.1212	13.9768	12.1928
XLOC_011847	EMIHUDRAFT_255222	EMIHUscaffold_3203:694-2005	None	0.479321	0.623932	1.01959	0.742852	1.04393	0.854264	1.02196
XLOC_016812	-	EMIHUscaffold_41:49284-49857	None	1.04249	1.31499	2.0714	0.995289	0.752958	2.36277	1.69679
XLOC_011841	EMIHUDRAFT_444416	EMIHUscaffold_320:99654-102721	sequence-specific DNA binding	1.6452	2.26019	2.10609	1.27295	0.912286	2.39367	0.888927
XLOC_011843	-	EMIHUscaffold_320:103751-105789	None	2.4256	2.35559	2.9834	1.85563	1.63917	2.0702	1.75724
XLOC_014713	EMIHUDRAFT_243177,EMIHUDRAFT_444988	EMIHUscaffold_380:23248-28535	None	3.31744	4.51471	4.01109	5.06108	4.2091	5.08926	4.25676
XLOC_014711	EMIHUDRAFT_470135	EMIHUscaffold_380:45-9542	protein binding	2.59022	1.65371	1.16851	1.49488	1.26292	1.6912	1.56412
XLOC_014717	EMIHUDRAFT_243186	EMIHUscaffold_380:46353-46773	None	25.449	40.5455	38.0265	26.58	27.7893	31.7613	24.4127
XLOC_014715	EMIHUDRAFT_118114	EMIHUscaffold_380:35868-38843	protein phosphorylation	28.7927	26.2385	24.3484	27.6712	21.4214	28.0768	27.798
XLOC_014714	EMIHUDRAFT_444991	EMIHUscaffold_380:31294-34723	None	7.17643	9.25582	7.00647	9.72656	8.02131	9.25562	9.76231
XLOC_014719	EMIHUDRAFT_243188	EMIHUscaffold_380:52008-53661	protein folding	4.03784	6.23991	5.20168	3.05991	4.95682	4.62314	3.56954
XLOC_017357	EMIHUDRAFT_464264	EMIHUscaffold_43:340774-343132	pseudouridine synthase activity	2.22929	2.43477	2.68138	2.86825	2.60732	2.97749	3.92105
XLOC_017354	EMIHUDRAFT_631940	EMIHUscaffold_43:323964-325551	regulation of Rab GTPase activity	0.959774	1.01379	1.40377	1.03924	0.567315	1.31785	0.479629
XLOC_017355	EMIHUDRAFT_464263	EMIHUscaffold_43:329329-332856	None	5.52018	4.88464	6.4994	4.64687	5.51339	5.65791	5.8247
XLOC_017352	-	EMIHUscaffold_43:310830-311854	None	113.548	80.8984	155.307	211.098	141.47	233.804	158.16
XLOC_017353	Rab6-1	EMIHUscaffold_43:320105-323105	None	75.655	69.778	71.9151	83.0292	83.0923	70.3414	75.7983
XLOC_017350	EMIHUDRAFT_355993	EMIHUscaffold_43:288921-289510	prefoldin complex	99.3612	98.2089	80.9551	136.711	139.022	95.4572	132.347
XLOC_017351	EMIHUDRAFT_66072	EMIHUscaffold_43:298857-300063	protein binding	2.13662	2.12758	2.30806	1.12903	1.33927	0.816328	1.45975
XLOC_021339	EMIHUDRAFT_437131	EMIHUscaffold_53:536496-538010	electron carrier activity	281.806	304.047	234.346	277.583	275.773	259.229	296.582
XLOC_017358	EMIHUDRAFT_210350	EMIHUscaffold_43:343860-349745	None	2.42009	2.86424	2.45622	1.51065	1.98877	2.33136	2.38105
XLOC_017359	RasGEF	EMIHUscaffold_43:343860-349745	None	1.20462	0.526916	0.71413	0.280562	0.398339	0.626971	0.528768
XLOC_026819	-	EMIHUscaffold_71:380007-380954	None	4.54694	5.15402	4.24124	2.74832	3.41598	3.57303	3.24811
XLOC_016404	EMIHUDRAFT_55878	EMIHUscaffold_400:43204-45635	nucleic acid binding	2.81239	3.25523	4.16228	4.71358	5.33888	2.04238	5.60076
XLOC_016401	-	EMIHUscaffold_400:30781-31485	None	3.37291	2.83489	2.06331	0.969864	2.05761	2.45132	1.32241
XLOC_016403	EMIHUDRAFT_118445	EMIHUscaffold_400:37342-38729	sequence-specific DNA binding transcription factor activity	0.923707	0.613324	0.942463	0.764447	0.900771	1.01576	1.20099
XLOC_016402	EMIHUDRAFT_458934	EMIHUscaffold_400:32982-35104	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	3.39262	2.75794	3.38322	4.96564	3.71583	4.57369	3.89357
XLOC_023867	EMIHUDRAFT_452443	EMIHUscaffold_62:311349-313388	None	54.2559	50.5621	48.1929	48.9401	49.8241	53.5292	44.9087
XLOC_026810	-	EMIHUscaffold_71:553354-553906	None	3.76483	3.36875	4.37949	2.34827	3.75988	3.69631	3.50562
XLOC_023865	EMIHUDRAFT_214684	EMIHUscaffold_62:285671-290016	binding	1.07812	2.71138	2.04142	2.86002	3.31896	1.32169	2.29394
XLOC_026812	EMIHUDRAFT_452970	EMIHUscaffold_71:558245-559408	lipid metabolic process	15.113	14.5457	14.1668	12.6625	17.3581	14.4497	16.0051
XLOC_023863	EMIHUDRAFT_465068	EMIHUscaffold_62:270303-274363	phosphatidylinositol binding	2.14388	0.634309	0.862374	2.39028	2.66464	0.268001	1.41817
XLOC_023862	EMIHUDRAFT_67415	EMIHUscaffold_62:254144-255503	proteolysis	15.7005	13.312	12.5429	7.46403	11.0613	8.52702	12.3456
XLOC_023861	EMIHUDRAFT_104768	EMIHUscaffold_62:247528-249671	None	8.16386	9.21425	10.2918	10.1557	9.84838	6.84756	10.346
XLOC_023860	EMIHUDRAFT_452436	EMIHUscaffold_62:237824-243347	None	9.51584	9.88923	11.0707	10.3681	7.80107	11.8476	9.41817
XLOC_038908	EMIHUDRAFT_252984	KB864368:5100-5763	None	1.34588	1.22723	1.44884	1.61341	1.90324	1.33678	1.37476
XLOC_038909	EMIHUDRAFT_252982	KB864368:455-1024	mitochondrial respiratory chain complex IV	0.757253	0.482446	0.444459	1.29861	0.386793	0.499254	0.222003
XLOC_038901	EMIHUDRAFT_122810	KB864365:2938-5786	None	2.10697	1.93497	1.90303	1.71852	2.07491	2.47638	1.7244
XLOC_038902	EMIHUDRAFT_78073	KB864365:38-994	None	39.0552	51.6499	46.0916	62.8367	60.2651	65.7136	64.6698
XLOC_038905	EMIHUDRAFT_252979	KB864367:179-1829	metabolic process	47.9479	58.4502	30.9594	40.1864	22.396	27.6517	33.5691
XLOC_038907	EMIHUDRAFT_252983	KB864368:1994-3368	None	0.572241	0.836141	0.649924	0.458608	0.58052	1.09143	0.520919
XLOC_036199	EMIHUDRAFT_460551	KB864186:3164-4049	None	0.170921	0.667163	0.519043	0.305393	0.278831	0.31751	0.520203
XLOC_036197	-	KB864185:212-1121	None	2.2528	2.55912	3.34109	2.72607	4.6869	4.2141	1.6394
XLOC_036196	EMIHUDRAFT_122556	KB864184:219-3361	None	1.06564	0.930699	1.47521	1.2778	1.80944	1.81577	1.05194
XLOC_036192	-	KB864182:839-1834	None	0.245599	0.575743	0.806644	0.633018	0.562451	0.480186	0.269533
XLOC_025546	EMIHUDRAFT_358342	EMIHUscaffold_68:139757-142659	None	4.85702	8.00271	7.49461	3.91161	3.92053	5.4197	4.16034
XLOC_025547	EMIHUDRAFT_452762,EMIHUDRAFT_452763	EMIHUscaffold_68:149248-153191	None	8.63098	5.76545	14.8983	17.5473	11.0741	21.5746	12.9012
XLOC_025544	EMIHUDRAFT_465310	EMIHUscaffold_68:105030-110633	None	36.1763	27.7966	39.3656	62.1118	43.3614	53.3881	41.9002
XLOC_025545	EMIHUDRAFT_437959	EMIHUscaffold_68:134661-137914	transketolase activity	4085.7	3903.71	3637.1	1946.99	2440.75	2726.41	3394.74
XLOC_025542	EMIHUDRAFT_437944	EMIHUscaffold_68:55933-58401	UDP-N-acetylmuramate dehydrogenase activity	25.7708	17.4947	41.1822	66.3141	38.3713	60.1746	35.6043
XLOC_025540	EMIHUDRAFT_465304	EMIHUscaffold_68:39615-44767	L-ascorbic acid binding	0.791567	0.763134	0.814622	1.59562	1.26581	1.40648	1.23224
XLOC_025541	EMIHUDRAFT_216054	EMIHUscaffold_68:51892-55560	None	7.49929	5.99921	7.10607	6.29269	5.74598	7.04859	5.87086
XLOC_025548	EMIHUDRAFT_437964	EMIHUscaffold_68:153834-155049	zinc ion binding	0.192521	1.01677	0.774333	3.35741	3.31896	21.8752	4.44671
XLOC_025549	EMIHUDRAFT_43546	EMIHUscaffold_68:155801-156398	metabolic process	0.195992	0.0951565	0.531659	0.936907	0.394062	0.944027	0.3549
XLOC_019605	-	EMIHUscaffold_4976:82-1267	None	1.38857	1.35786	2.0667	4.09891	2.14868	3.61171	1.99948
XLOC_019601	-	EMIHUscaffold_497:18336-20214	None	5.24642	5.75752	4.53134	5.03741	4.86873	5.79282	5.8101
XLOC_019608	EMIHUDRAFT_246226	EMIHUscaffold_498:9880-12942	None	0.0844152	0.0826646	0.0515411	0.0303616	0.0231835	0.0395481	0.0258462
XLOC_018555	EMIHUDRAFT_370511	EMIHUscaffold_460:16435-17848	None	0.547984	0.347051	0.442494	0.833978	0.742565	0.339362	0.414166
XLOC_018554	EMIHUDRAFT_245421	EMIHUscaffold_460:11-6045	None	0.223057	0.0729506	0.182116	0.0939313	0.205332	0.245013	0.228401
XLOC_010768	EMIHUDRAFT_116718	EMIHUscaffold_305:71869-73754	ATP binding	3.57902	3.66118	7.27102	13.1795	4.89213	10.5269	6.75995
XLOC_010769	EMIHUDRAFT_240280	EMIHUscaffold_305:75653-76820	None	2.9537	2.82072	1.45635	1.84525	1.55352	2.09756	2.18916
XLOC_018551	EMIHUDRAFT_459231	EMIHUscaffold_460:37194-40283	None	98.9338	71.5849	75.0838	42.8428	46.9606	40.2358	62.4361
